Data;Modalidade;Cidade;Órgão;Natureza;Função;Categoria_Final;Objeto;Valor;Link;Status_Duplicidade
2026-01-07;Dispensa;Pau dos Ferros;MUNICIPIO DE PAU DOS FERROS;OBRAS;OUTROS;OBRAS - OUTROS;Processo destinado a contratação de empresa especializada no fornecimento de Obras Literárias de autores locais destinados à ampliação do acervo literário das unidades de ensino da rede municipal, para atender demanda da Secretaria Municipal de Educação – SEDUC.;15515.0;;ORIGINAL
2026-01-07;Pregão;Mossoró;FUNDACAO UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE - FUERN;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;O objeto da presente licitação é o registro de preço para obtenção do direito de uso de softwares para atendimento à UERN, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;1015781.24;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92554305900432025;ORIGINAL
2026-01-07;Dispensa;Lagoa Nova;MUNICIPIO DE LAGOA NOVA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Celebração de Termo de Colaboração com a Associação Casa do Divino Mestre – ACDM, para a execução do serviço de acolhimento institucional provisório, incluindo hospedagem, alimentação e suporte logístico a pacientes do Município de Lagoa Nova/RN e seus acompanhantes durante o Tratamento Fora de Domicílio (TFD) na cidade de Natal/RN, com fundamento na Lei nº 13.019/2014 (Marco Regulatório das Organizações da Sociedade Civil – MROSC), mediante dispensa de chamamento público nos termos do art. 30, VI, da referida lei.;84000.0;;ORIGINAL
2026-01-07;Pregão;Santa Cruz;MUNICIPIO DE SANTA CRUZ;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONFECÇÃO E FORNECIMENTO DE CAMISAS E COPOS PERSONALIZADOS, DESTINADOS À COMEMORAÇÃO DO CARNAVAL DA REDE MUNICIPAL DE EDUCAÇÃO INFANTIL, PROMOVIDA PELA PREFEITURA MUNICIPAL DE SANTA CRUZ/RN.;26960.0;;ORIGINAL
2026-01-07;Pregão;Santa Cruz;MUNICIPIO DE SANTA CRUZ;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - CONTRATAÇÃO DE CARRETA DE SOM PARA REALIZAÇÃO DE APRESENTAÇÕES MUSICAIS E ARRASTÕES DOS BLOCOS CARNAVALESCOS PARA ATENDER AS DEMANDAS DA SECRETARIA MUNICIPAL DE CULTURA NO PERÍODO DE CARNAVAL DA PREFEITURA MUNICIPAL DE SANTA CRUZ-RN;52520.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Santa-Cruz-1190/PE-1-2026-2026-448404;ORIGINAL
2026-01-07;Dispensa;Macau;MUNICIPIO DE MACAU;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de peças para diversos equipamentos necessários na manutenção corretiva de equipamentos hospitalares diversos, visando atender de forma emergencial e satisfatória as necessidades do Hospital Antônio Ferraz no município de Macau/RN.;41988.0;;ORIGINAL
2026-01-07;Pregão;Angicos;MUNICIPIO DE ANGICOS;AQUISIÇÃO;FROTA E COMBUSTÍVEL;AQUISIÇÃO - FROTA E COMBUSTÍVEL;[Portal de Compras Públicas] - Registro de preços para aquisição futura e parcelada de combustíveis (Gasolina, Etanol Hidratado, Diesel S10 e Diesel Comum) para atender as necessidades do município de Angicos/RN, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.;1069280.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Angicos-1372/RPEM-016R-2025-2026-448355;ORIGINAL
2026-01-07;Pregão;Acari;MUNICIPIO DE ACARI;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA FUTURA E EVENTUAL CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS CONTÍNUOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA, PARA APARELHOS DE ARES CONDICIONADOS E BEBEDOUROS, INSTALADOS NOS PRÉDIOS, UNIDADES E DEPENDÊNCIAS DA ADMINISTRAÇÃO PÚBLICA MUNICIPAL;401233.8;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Acari-1863/RPE-001-2026-2026-448323;ORIGINAL
2026-01-07;Dispensa;Natal;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Obter o apoio da CONTRATADA para captar e receber diretamente, sem ingresso na Conta Única do Tesouro Nacional da CONTRATANTE, inclusive na gestão administrativa e financeira, de recursos financeiros necessários à formação e execução, do Projeto Acadêmico na vertente de EXTENSÃO – CURSO DE CAPACITAÇÃO sob o título: PROJETO DE ARRECARDAÇÃO DO LABORATÓRIO DE TECNOLOGIA DE TENSOATIVOS E PROCESSOS DE SEPARAÇÃO.;418590.19;;ORIGINAL
2026-01-07;Dispensa;Natal;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;Obter o apoio da CONTRATADA para captar e receber diretamente, sem ingresso na Conta Única do Tesouro Nacional da CONTRATANTE, inclusive na gestão administrativa e financeira, de recursos financeiros necessários à formação e execução, do Projeto Acadêmico na vertente de EXTENSÃO – PRESTAÇÃO DE SERVIÇO sob o título: Análise físico-química de petróleo, derivados, biocombustíveis e insumos químicos diversos.;11838681.25;;ORIGINAL
2026-01-07;Pregão;Senador Elói de Souza;MUNICIPIO DE SENADOR ELOI DE SOUZA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Registro de preços para futura Contratação de empresa especializada para o fornecimento de materiais e equipamentos de informática, visando suprir as demandas das secretarias e demais unidades administrativas vinculadas à Administração Pública Municipal.;412466.8;;ORIGINAL
2026-01-07;Pregão;Pau dos Ferros;MUNICIPIO DE PAU DOS FERROS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição parcelada de gêneros alimentícios, frutas e verduras para manutenção do Programa Nacional de Alimentação Escolar (PNAE) no ano letivo de 2026, nas seguintes etapas de ensino do município de Pau dos Ferros: Creche I e II, Pré-Escola I e II, Ensino Fundamental I e II, Educação de Jovens e Adultos (EJA), Atendimento Educacional Especializado (AEE) e Ensino Integral.;1986078.2;;ORIGINAL
2026-01-07;Dispensa;Natal;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;DISPENSA DE LICITAÇÃO Nº.: 90107/2025 - AQUISIÇÃO DE BIOMBO HOSPITALAR E ESFIGMOMANÔMETRO DIGITAL;1314.94;;ORIGINAL
2026-01-07;Pregão;Santa Cruz;MUNICIPIO DE SANTA CRUZ;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA CONFECÇÃO E FORNECIMENTO DE CAMISAS E COPOS PERSONALIZADOS, DESTINADOS À COMEMORAÇÃO DO CARNAVAL DA REDE MUNICIPAL DE EDUCAÇÃO INFANTIL, PROMOVIDA PELA PREFEITURA MUNICIPAL DE SANTA CRUZ/RN.;26960.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Santa-Cruz-1190/PE-2-2026-2026-448405;ORIGINAL
2026-01-07;Dispensa;Santa Cruz;MUNICIPIO DE SANTA CRUZ;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Contratação de empresa especializada na prestação de serviços gráficos, visando à produção, impressão, acabamento e fornecimento de carnês de IPTU, destinados ao atendimento das demandas da Secretaria Municipal de Tributação e Arrecadação.;39300.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Santa-Cruz-1190/DE-1-2026-2026-448406;ORIGINAL
2026-01-07;Dispensa;Santa Cruz;MUNICIPIO DE SANTA CRUZ;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada na prestação de serviços gráficos, visando à produção, impressão, acabamento e fornecimento de carnês de IPTU, destinados ao atendimento das demandas da Secretaria Municipal de Tributação e Arrecadação.;39300.0;;ORIGINAL
2026-01-07;Pregão;Santa Cruz;MUNICIPIO DE SANTA CRUZ;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;CONTRATAÇÃO DE CARRETA DE SOM PARA REALIZAÇÃO DE APRESENTAÇÕES MUSICAIS E ARRASTÕES DOS BLOCOS CARNAVALESCOS PARA ATENDER AS DEMANDAS DA SECRETARIA MUNICIPAL DE CULTURA NO PERÍODO DE CARNAVAL DA PREFEITURA MUNICIPAL DE SANTA CRUZ-RN;52520.0;;ORIGINAL
2026-01-07;Pregão;São Gonçalo do Amarante;MUNICIPIO DE SAO GONCALO DO AMARANTE;OBRAS;OUTROS;OBRAS - OUTROS;[Portal de Compras Públicas] - REGISTRO DE PREÇOS PARA CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DOS SERVIÇOS CONTINUADOS COM FORNECIMENTO DE MÃO DE OBRA, A FIM DE ATENDER AS NECESSIDADES DAS UNIDADES DA PREFEITURA MUNICIPAL DE SÃO GONÇALO DO AMARANTE.;21096675.12;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Sao-Goncalo-do-Amarante-1125/PE-2-2026-2026-448377;ORIGINAL
2026-01-07;Dispensa;Monte das Gameleiras;MUNICIPIO DE MONTE DAS GAMELEIRAS;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;[Portal de Compras Públicas] - CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE APOIO A EVENTOS (HOMENS E MULHERES), UNIFORMIZADOS VISANDO ATENDER A EVENTOS A SEREM REALIZADOS NO MUNICÍPIO DE MONTE DAS GAMELEIRAS-RN;43600.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Monte-das-Gameleiras-3375/DE-001-2026-2026-448420;ORIGINAL
2026-01-07;Dispensa;Bento Fernandes;MUNICIPIO DE BENTO FERNANDES;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição parcelada de água mineral natural, acondicionada em garrafões retornáveis de 20 (vinte) litros, destinada ao atendimento das necessidades das diversas Secretarias e órgãos da Prefeitura Municipal de Bento Fernandes/RN;53060.0;;ORIGINAL
2026-01-08;Dispensa;Bom Jesus;MUNICIPIO DE BOM JESUS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação da COMPANHIA DE ÁGUAS E ESGOTOS DO RIO GRANDE DO NORTE (CAERN) para o fornecimento contínuo de água potável aos prédios públicos municipais, com o objetivo de atender às necessidades operacionais e administrativas do Município de Bom Jesus/RN.;300000.0;;ORIGINAL
2026-01-08;Dispensa;Senador Georgino Avelino;SENADOR GEORGINO AVELINO CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa especializada para a Confecção de Display, e Quadros com fotografias para a Presidenta, e a Galeria Legislativa biênio 2025/2026, de Vereadores da Câmara Municipal de Senador Georgino Avelino/RN, conforme condições, quantidades e exigências estabelecidas no Termo de Referência.;7898.67;;ORIGINAL
2026-01-08;Pregão;Jardim do Seridó;MUNICIPIO DE JARDIM DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;A presente contratação tem por objeto a aquisição de materiais permanentes destinados às Unidades Básicas de Saúde (UBSs), vinculada à Secretaria Municipal de Saúde de Jardim do Seridó/RN.;0.0;;ORIGINAL
2026-01-08;Dispensa;Senador Georgino Avelino;SENADOR GEORGINO AVELINO CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa para a Aquisição de Gêneros Alimentícios, para atender as necessidades da Câmara Municipal de Georgino Avelino/RN;9182.69;;ORIGINAL
2026-01-08;Pregão;Santana do Seridó;MUNICIPIO DE SANTANA DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - registro de preço para futura, eventual e parcelada Contratação de serviços de serralheria, destinadas a atender as demandas das Secretarias Municipais do Município de Santana do Seridó/RN;0.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Santana-do-Serido-1140/PE-01-2026-2026-448216;ORIGINAL
2026-01-08;Dispensa;Senador Georgino Avelino;SENADOR GEORGINO AVELINO CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa para a Aquisição de Material de Expediente, para atender as necessidades da Câmara Municipal de Georgino Avelino/RN.;6945.04;;ORIGINAL
2026-01-08;Pregão;Natal;COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE;OBRAS;OUTROS;OBRAS - OUTROS;Contratação de empresa de engenharia para prestação de serviço contínuo de manutenção, realização de melhorias e adequações nas infraestruturas prediais dos sistemas de abastecimento de água da regional sertão central, conforme condições, quantidades e exigências estabelecidas neste Edital e no Termo de Referência/Projeto Básico (Ordem de Licitação nº 12899/2025 – DO).;1453552.03;https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=acompanhamento-compra&compra=92577705901282025;ORIGINAL
2026-01-08;Dispensa;Santana do Seridó;MUNICIPIO DE SANTANA DO SERIDO;OBRAS;OUTROS;OBRAS - OUTROS;Contratação de empresa autorizada para prestação de serviços de mão de obra, para realização da manutenção da garantia de 20.000 km rodados do veículo POLO TRACK 1.0 de placa TST-1F79, lotado na Secretaria Municipal de Saúde.;684.0;;ORIGINAL
2026-01-08;Dispensa;Santana do Seridó;MUNICIPIO DE SANTANA DO SERIDO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa autorizada para o fornecimento de peças e lubrificantes para realização da manutenção da garantia de 20.000 km rodados do veículo POLO TRACK 1.0 de placa TST-1F79, lotado na Secretaria Municipal de Saúde.;662.78;;ORIGINAL
2026-01-08;Dispensa;Senador Georgino Avelino;SENADOR GEORGINO AVELINO CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de Empresa Especializada para Prestação de Serviços de Locação e Licença de uso de Software de Folha de Pagamento, Suporte Técnico e Manutenção, bem como hospedagem do sistema (aplicações + banco de dados + acesso), para atender as demandas da Câmara Municipal de Senador Georgino Avelino/RN, de acordo com especificações e condições contidas estabelecidas no Termo de Referência.;11919.96;;ORIGINAL
2026-01-08;Pregão;São Gonçalo do Amarante;SERVICO AUTONOMO DE AGUA E ESGOTO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Contratação de empresa especializada na execução, sob demanda, de serviços de manutenção preventiva, corretiva e preditiva nas Estações de Tratamento de Esgoto (ETEs) sob responsabilidade do Serviço Autônomo de Água e Esgoto de São Gonçalo do Amarante – SAAE/SGA.;950000.0;https://portaldecompraspublicas.com.br/processos/RN/Servico-Autonomo-de-Agua-e-Esgoto-de-Sao-Goncalo-do-Amarante-1431/RPEM-PE-049-2025-2026-447916;ORIGINAL
2026-01-08;Dispensa;Senador Georgino Avelino;SENADOR GEORGINO AVELINO CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de empresa para a Aquisição Gradual de Água Mineral Natural e Gás Liquefeito de Petróleo - GLP, para a atender as necessidades da Câmara Municipal de Senador Georgino Avelino/RN.;3465.56;;ORIGINAL
2026-01-08;Dispensa;Bom Jesus;BOM JESUS CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação da COMPANHIA DE ÁGUAS E ESGOTOS DO RIO GRANDE DO NORTE – CAERN / CNPJ: 08.334.385/0001-35, para o fornecimento de água no prédio da Câmara Municipal de Vereadores de Bom Jesus/RN, para o exercício de 2026.;5000.0;;ORIGINAL
2026-01-08;Dispensa;Senador Georgino Avelino;SENADOR GEORGINO AVELINO CAMARA MUNICIPAL;AQUISIÇÃO;TI E TECNOLOGIA;AQUISIÇÃO - TI E TECNOLOGIA;Aquisição de notebooks para atender as demandas da Câmara Municipal de Senador Georgino Avelino/RN;19485.32;;ORIGINAL
2026-01-08;Pregão;Touros;MUNICIPIO DE TOUROS;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;[Portal de Compras Públicas] - Registro de preços para eventual e futura contratação de empresa especializada no fornecimento de abafadores de som e ruído, destinados a distribuição gratuita às pessoas com Transtorno do Espectro Autista (TEA), com a finalidade de promover maior conforto sensorial, redução de estímulos sonoros excessivos e apoio à inclusão em ambientes de atendimento público, educacionais e de saúde. A doação será promovida pela Prefeitura Municipal de Touros/RN, através da Secretaria Municipal de Saúde de Touros/RN;49107.0;https://portaldecompraspublicas.com.br/processos/RN/Prefeitura-Municipal-de-Touros-2120/PE-01-2026-2026-448498;ORIGINAL
2026-01-08;Dispensa;Senador Georgino Avelino;SENADOR GEORGINO AVELINO CAMARA MUNICIPAL;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA A PRESTAÇÃO DOS SERVIÇOS TÉCNICOS EM ASSESSORIA E CONSULTORIA NO SETOR DE RECURSOS HUMANOS, ELABORAÇÃO, ACOMPANHAMENTO DE FOLHA DE PAGAMENTO, ELABORAÇÃO E TRANSMISSÃO DE E-SOCIAL, ACOMPANHAMENTO E TRANSMISSÃO DA DIRF, CONFORME ESPECIFICAÇÕES NO TERMO DE REFERÊNCIA.;45600.0;;ORIGINAL
2026-01-08;Dispensa;Senador Georgino Avelino;SENADOR GEORGINO AVELINO CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de Empresa Especializada para Prestação de Serviços de Locação e Licença de uso de Software de Folha de Pagamento, Suporte Técnico e Manutenção, bem como hospedagem do sistema (aplicações + banco de dados + acesso), para atender as demandas da Câmara Municipal de Senador Georgino Avelino/RN, de acordo com especificações e condições contidas estabelecidas no Termo de Referência.;11000.04;;ORIGINAL
2026-01-08;Pregão;São Gonçalo do Amarante;SERVICO AUTONOMO DE AGUA E ESGOTO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Aquisição de produtos químicos, Sulfato de Alumínio Ferroso e Hipoclorito de Cálcio 65 % para tratamento de Efluente Doméstico nas Estações.;68778.0;https://portaldecompraspublicas.com.br/processos/RN/Servico-Autonomo-de-Agua-e-Esgoto-de-Sao-Goncalo-do-Amarante-1431/RPE-PE-051-2025-2026-448465;ORIGINAL
2026-01-08;Dispensa;Natal;RIO GRANDE DO NORTE SECRETARIA DA SAUDE PUBLICA;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Aquisição de fraldas descartáveis com exigência de marca.;27240.93;;ORIGINAL
2026-01-08;Dispensa;Bom Jesus;MUNICIPIO DE BOM JESUS;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de serviços cartoriais, incluindo a emissão de segunda via de documentos, registro de escrituras e atualização de matrículas de imóveis pertencentes ao município, para atender às atividades das secretarias do Município de Bom Jesus/RN.;10000.0;;ORIGINAL
2026-01-08;Dispensa;Senador Georgino Avelino;SENADOR GEORGINO AVELINO CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de pessoa jurídica especializada na prestação de serviços aplicados à tecnologia da informação, compreendendo as atividades de locação e manutenção do Portal Institucional (website) Câmara Municipal de Senador Georgino Avelino/RN;14240.04;;ORIGINAL
2026-01-08;Dispensa;Senador Georgino Avelino;SENADOR GEORGINO AVELINO CAMARA MUNICIPAL;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;Contratação de Prestação de Serviços especializados no Fornecimento de Alimentação (Tipo Coffee Break), sob demanda, para eventos institucionais, seminários, reuniões, palestras, cursos e outros eventos correlatos, que poderão vir a ser realizados pela Câmara Municipal de Senador Georgino Avelino/RN, conforme condições, quantidades e exigências estabelecidas do Termo de Referência.;31830.0;;ORIGINAL
2026-01-08;Pregão;São Gonçalo do Amarante;SERVICO AUTONOMO DE AGUA E ESGOTO;AQUISIÇÃO;OUTROS;AQUISIÇÃO - OUTROS;[Portal de Compras Públicas] - Aquisição de produto químico, CAL HIDRATADA, para a higienização do Lodo nas Estações de Tratamento de Efluente Doméstico.;26740.0;https://portaldecompraspublicas.com.br/processos/RN/Servico-Autonomo-de-Agua-e-Esgoto-de-Sao-Goncalo-do-Amarante-1431/RPE-PE-050-2025-2026-448461;ORIGINAL
2026-01-08;Dispensa;Senador Georgino Avelino;SENADOR GEORGINO AVELINO CAMARA MUNICIPAL;SERVIÇOS;OUTROS;SERVIÇOS - OUTROS;CONTRATATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DOS SERVIÇOS DE ASSESSORIA E CONSULTORIA EM ROTINAS ADMINISTRATIVAS, ORIENTAÇÃO NA ORGANIZAÇÃO DO PROCESSO DE DESPESAS, VISANDO O APRIMORAMENTO E O DESENVOLVIMENTO DAS AÇÕES, NO ÂMBITO DA CÂMARA MUNICIPAL DE SENADOR GEORGINO AVELINO/RN.;41199.96;;ORIGINAL
